CHROM	size
HiC_scaffold_16076	2954
HiC_scaffold_16080	2934
HiC_scaffold_16081	2952
HiC_scaffold_16082	2829
HiC_scaffold_16083	2977
HiC_scaffold_16084	3042
HiC_scaffold_16086	2962
HiC_scaffold_16087	2952
HiC_scaffold_16088	3056
HiC_scaffold_16089	2903
HiC_scaffold_16093	2950
HiC_scaffold_16094	2178
HiC_scaffold_16097	2944
HiC_scaffold_16098	2952
HiC_scaffold_16099	2956
HiC_scaffold_16100	2697
HiC_scaffold_16102	2974
HiC_scaffold_16103	1390
HiC_scaffold_16104	2932
HiC_scaffold_16105	3218
HiC_scaffold_16107	2936
HiC_scaffold_16108	2888
HiC_scaffold_16109	2932
HiC_scaffold_16110	2907
HiC_scaffold_16114	2955
HiC_scaffold_16115	1766
HiC_scaffold_16116	2939
HiC_scaffold_16117	3025
HiC_scaffold_16118	2923
HiC_scaffold_16119	2863
HiC_scaffold_16120	2917
HiC_scaffold_16121	2925
HiC_scaffold_16123	2921
HiC_scaffold_16124	2893
HiC_scaffold_16125	2931
HiC_scaffold_16128	2869
HiC_scaffold_16129	3235
HiC_scaffold_16130	2983
HiC_scaffold_16131	2188
HiC_scaffold_16132	2769
HiC_scaffold_16133	2922
HiC_scaffold_16134	2917
HiC_scaffold_16135	2770
HiC_scaffold_16136	2912
HiC_scaffold_16137	2905
HiC_scaffold_16139	2952
HiC_scaffold_16141	2914
HiC_scaffold_16142	2955
HiC_scaffold_16143	2929
HiC_scaffold_16144	2905
HiC_scaffold_16145	2910
HiC_scaffold_16147	2900
HiC_scaffold_16149	1577
HiC_scaffold_16150	2933
HiC_scaffold_16152	2827
HiC_scaffold_16153	2921
HiC_scaffold_16154	2910
HiC_scaffold_16155	2933
HiC_scaffold_16156	2903
HiC_scaffold_16157	2882
HiC_scaffold_16159	2903
HiC_scaffold_16160	2873
HiC_scaffold_16161	2953
HiC_scaffold_16164	2970
HiC_scaffold_16168	2897
HiC_scaffold_16169	2806
HiC_scaffold_16170	2767
HiC_scaffold_16172	3102
HiC_scaffold_16173	2908
HiC_scaffold_16174	2910
HiC_scaffold_16177	2550
HiC_scaffold_16178	2920
HiC_scaffold_16180	2873
HiC_scaffold_16181	2926
HiC_scaffold_16182	2810
HiC_scaffold_16183	2912
HiC_scaffold_16184	2832
HiC_scaffold_16185	2905
HiC_scaffold_16186	2502
HiC_scaffold_16187	2853
HiC_scaffold_16188	3034
HiC_scaffold_16189	2912
HiC_scaffold_16190	2966
HiC_scaffold_16192	2924
HiC_scaffold_16193	2846
HiC_scaffold_16194	2701
HiC_scaffold_16195	2967
HiC_scaffold_16196	2919
HiC_scaffold_16197	2762
HiC_scaffold_16199	2867
HiC_scaffold_16200	3019
HiC_scaffold_16201	2831
HiC_scaffold_16202	2891
HiC_scaffold_16203	2947
HiC_scaffold_16207	2851
HiC_scaffold_16209	2919
HiC_scaffold_16210	2868
HiC_scaffold_16211	2870
HiC_scaffold_16212	2662
HiC_scaffold_16213	2964
HiC_scaffold_16214	2973
HiC_scaffold_16215	2974
HiC_scaffold_16216	2921
HiC_scaffold_16218	2912
HiC_scaffold_16220	2970
HiC_scaffold_16221	2907
HiC_scaffold_16222	2920
HiC_scaffold_16224	2512
HiC_scaffold_16225	2866
HiC_scaffold_16228	2964
HiC_scaffold_16229	2879
HiC_scaffold_16231	2899
HiC_scaffold_16233	2875
HiC_scaffold_16234	2973
HiC_scaffold_16235	2856
HiC_scaffold_16237	2895
HiC_scaffold_16238	3010
HiC_scaffold_16240	2879
HiC_scaffold_16241	2892
HiC_scaffold_16244	2893
HiC_scaffold_16245	2869
HiC_scaffold_16246	2888
HiC_scaffold_16247	2873
HiC_scaffold_16248	2850
HiC_scaffold_16249	2835
HiC_scaffold_16250	2845
HiC_scaffold_16251	2758
HiC_scaffold_16252	2849
HiC_scaffold_16254	2853
HiC_scaffold_16255	2917
HiC_scaffold_16257	2878
HiC_scaffold_16259	2086
HiC_scaffold_16260	2882
HiC_scaffold_16261	2875
HiC_scaffold_16262	2868
HiC_scaffold_16263	2951
HiC_scaffold_16265	2896
HiC_scaffold_16266	2849
HiC_scaffold_16267	2954
HiC_scaffold_16269	2864
HiC_scaffold_16272	2859
HiC_scaffold_16274	2891
HiC_scaffold_16275	1922
HiC_scaffold_16276	2882
HiC_scaffold_16277	2850
HiC_scaffold_16278	2821
HiC_scaffold_16279	2852
HiC_scaffold_16280	2831
HiC_scaffold_16281	2861
HiC_scaffold_16283	2867
HiC_scaffold_16284	3300
HiC_scaffold_16285	2869
HiC_scaffold_16286	2837
HiC_scaffold_16287	2854
HiC_scaffold_16288	2849
HiC_scaffold_16290	2865
HiC_scaffold_16292	2826
HiC_scaffold_16293	2861
HiC_scaffold_16294	2731
HiC_scaffold_16295	2273
HiC_scaffold_16300	2835
HiC_scaffold_16301	2367
HiC_scaffold_16302	2860
HiC_scaffold_16303	2816
HiC_scaffold_16304	2574
HiC_scaffold_16305	2844
HiC_scaffold_16306	2864
HiC_scaffold_16307	2847
HiC_scaffold_16308	2891
HiC_scaffold_16309	2779
HiC_scaffold_16311	2922
HiC_scaffold_16312	2847
HiC_scaffold_16314	2862
HiC_scaffold_16316	2929
HiC_scaffold_16317	2880
HiC_scaffold_16319	2842
HiC_scaffold_16320	2619
HiC_scaffold_16321	1163
HiC_scaffold_16322	2848
HiC_scaffold_16323	2805
HiC_scaffold_16325	2844
HiC_scaffold_16326	2844
HiC_scaffold_16327	2829
HiC_scaffold_16328	2928
HiC_scaffold_16332	2787
HiC_scaffold_16333	2823
HiC_scaffold_16338	2836
HiC_scaffold_16339	2820
HiC_scaffold_16341	2859
HiC_scaffold_16342	2758
HiC_scaffold_16347	2746
HiC_scaffold_16349	3254
HiC_scaffold_16350	2838
HiC_scaffold_16351	2825
HiC_scaffold_16353	3011
HiC_scaffold_16355	2873
HiC_scaffold_16356	2814
HiC_scaffold_16357	2800
HiC_scaffold_16358	2848
HiC_scaffold_16359	2800
HiC_scaffold_16360	2840
HiC_scaffold_16361	2706
HiC_scaffold_16362	2452
HiC_scaffold_16363	2887
HiC_scaffold_16364	2818
HiC_scaffold_16365	2942
HiC_scaffold_16366	2873
HiC_scaffold_16367	2984
HiC_scaffold_16368	2925
HiC_scaffold_16370	2799
HiC_scaffold_16371	2988
HiC_scaffold_16372	2859
HiC_scaffold_16373	2813
HiC_scaffold_16374	2906
HiC_scaffold_16375	2795
HiC_scaffold_16376	2602
HiC_scaffold_16377	2812
HiC_scaffold_16380	2828
HiC_scaffold_16381	2548
HiC_scaffold_16383	2816
HiC_scaffold_16386	2824
HiC_scaffold_16387	2831
HiC_scaffold_16389	2811
HiC_scaffold_16390	2796
HiC_scaffold_16391	2840
HiC_scaffold_16392	2788
HiC_scaffold_16393	2792
HiC_scaffold_16394	2859
HiC_scaffold_16395	2792
HiC_scaffold_16396	2809
HiC_scaffold_16397	2765
HiC_scaffold_16398	2671
HiC_scaffold_16399	2822
HiC_scaffold_16401	2797
HiC_scaffold_16402	2783
HiC_scaffold_16403	2818
HiC_scaffold_16404	2443
HiC_scaffold_16406	2870
HiC_scaffold_16407	2642
HiC_scaffold_16408	2804
HiC_scaffold_16409	2792
HiC_scaffold_16410	2789
HiC_scaffold_16411	2651
HiC_scaffold_16414	2790
HiC_scaffold_16415	2718
HiC_scaffold_16416	2827
HiC_scaffold_16417	2784
HiC_scaffold_16418	2784
HiC_scaffold_16419	2794
HiC_scaffold_16420	2800
HiC_scaffold_16421	2799
HiC_scaffold_16422	2885
HiC_scaffold_16423	2808
HiC_scaffold_16424	2836
HiC_scaffold_16425	2747
HiC_scaffold_16426	2835
HiC_scaffold_16428	2833
HiC_scaffold_16429	2801
HiC_scaffold_16430	2759
HiC_scaffold_16431	915
HiC_scaffold_16433	2762
HiC_scaffold_16434	2613
HiC_scaffold_16435	2781
HiC_scaffold_16441	2785
HiC_scaffold_16442	2776
HiC_scaffold_16444	2892
HiC_scaffold_16445	2775
HiC_scaffold_16446	2792
HiC_scaffold_16447	2798
HiC_scaffold_16449	2606
HiC_scaffold_16450	2829
HiC_scaffold_16451	2804
HiC_scaffold_16452	2820
HiC_scaffold_16453	2784
HiC_scaffold_16454	2785
HiC_scaffold_16456	2808
HiC_scaffold_16457	2906
HiC_scaffold_16458	2616
HiC_scaffold_16459	2770
HiC_scaffold_16460	2891
HiC_scaffold_16463	2767
HiC_scaffold_16465	2780
HiC_scaffold_16466	2756
HiC_scaffold_16468	2752
HiC_scaffold_16469	2767
HiC_scaffold_16470	2739
HiC_scaffold_16471	2750
HiC_scaffold_16472	2767
HiC_scaffold_16473	2782
HiC_scaffold_16474	2783
HiC_scaffold_16475	2817
HiC_scaffold_16477	2828
HiC_scaffold_16478	2757
HiC_scaffold_16479	2741
HiC_scaffold_16480	2761
HiC_scaffold_16482	2760
HiC_scaffold_16483	2756
HiC_scaffold_16484	2461
HiC_scaffold_16486	2743
HiC_scaffold_16487	2849
HiC_scaffold_16488	2623
HiC_scaffold_16489	2763
HiC_scaffold_16491	2748
HiC_scaffold_16492	2780
HiC_scaffold_16494	2499
HiC_scaffold_16495	2770
HiC_scaffold_16496	2760
HiC_scaffold_16497	2765
HiC_scaffold_16498	2813
HiC_scaffold_16500	2839
HiC_scaffold_16502	2829
HiC_scaffold_16504	2753
HiC_scaffold_16505	2751
HiC_scaffold_16506	2747
HiC_scaffold_16507	2774
HiC_scaffold_16508	2770
HiC_scaffold_16509	2748
HiC_scaffold_16510	1977
HiC_scaffold_16512	2739
HiC_scaffold_16513	2765
HiC_scaffold_16514	2738
HiC_scaffold_16515	2756
HiC_scaffold_16517	2788
HiC_scaffold_16519	2154
HiC_scaffold_16520	2306
HiC_scaffold_16522	2781
HiC_scaffold_16527	2785
HiC_scaffold_16528	2806
HiC_scaffold_16529	2746
HiC_scaffold_16530	2376
HiC_scaffold_16532	2751
HiC_scaffold_16533	2790
HiC_scaffold_16534	2706
HiC_scaffold_16535	2607
HiC_scaffold_16538	1420
HiC_scaffold_16539	2770
HiC_scaffold_16540	3010
HiC_scaffold_16543	2737
HiC_scaffold_16544	2739
HiC_scaffold_16545	1790
HiC_scaffold_16546	1745
HiC_scaffold_16547	2515
HiC_scaffold_16548	2745
HiC_scaffold_16549	2746
HiC_scaffold_16550	2746
HiC_scaffold_16552	2724
HiC_scaffold_16555	2734
HiC_scaffold_16556	2733
HiC_scaffold_16557	2718
HiC_scaffold_16559	2773
HiC_scaffold_16563	2750
HiC_scaffold_16567	2716
HiC_scaffold_16568	2554
HiC_scaffold_16569	2021
HiC_scaffold_16570	2746
HiC_scaffold_16571	2748
HiC_scaffold_16574	2706
HiC_scaffold_16576	2742
HiC_scaffold_16577	2707
HiC_scaffold_16580	2667
HiC_scaffold_16581	2701
HiC_scaffold_16583	2713
HiC_scaffold_16584	2805
HiC_scaffold_16585	2721
HiC_scaffold_16586	2760
HiC_scaffold_16587	2710
HiC_scaffold_16588	2467
HiC_scaffold_16591	2716
HiC_scaffold_16592	2714
HiC_scaffold_16594	2707
HiC_scaffold_16595	805
HiC_scaffold_16597	2702
HiC_scaffold_16598	2876
HiC_scaffold_16599	2723
HiC_scaffold_16601	2697
HiC_scaffold_16602	2710
HiC_scaffold_16603	2649
HiC_scaffold_16606	2699
HiC_scaffold_16607	2670
HiC_scaffold_16608	2682
HiC_scaffold_16609	2578
HiC_scaffold_16610	2697
HiC_scaffold_16612	2747
HiC_scaffold_16613	2704
HiC_scaffold_16614	2695
HiC_scaffold_16615	2666
HiC_scaffold_16616	2782
HiC_scaffold_16617	2691
HiC_scaffold_16620	2699
HiC_scaffold_16622	2549
HiC_scaffold_16623	2690
HiC_scaffold_16624	2706
HiC_scaffold_16625	2704
HiC_scaffold_16626	2186
HiC_scaffold_16627	2695
HiC_scaffold_16628	2462
HiC_scaffold_16629	2652
HiC_scaffold_16630	2181
HiC_scaffold_16632	2673
HiC_scaffold_16633	2710
HiC_scaffold_16635	2690
HiC_scaffold_16636	2690
HiC_scaffold_16637	2309
HiC_scaffold_16638	2773
HiC_scaffold_16639	2689
HiC_scaffold_16641	1860
HiC_scaffold_16642	2659
HiC_scaffold_16643	2737
HiC_scaffold_16644	2703
HiC_scaffold_16645	2671
HiC_scaffold_16646	2750
HiC_scaffold_16647	2773
HiC_scaffold_16648	2730
HiC_scaffold_16650	2781
HiC_scaffold_16652	2691
HiC_scaffold_16654	2732
HiC_scaffold_16656	2684
HiC_scaffold_16658	2721
HiC_scaffold_16659	2720
HiC_scaffold_16660	2692
HiC_scaffold_16662	2667
HiC_scaffold_16665	2781
HiC_scaffold_16666	2795
HiC_scaffold_16667	2722
HiC_scaffold_16668	2104
HiC_scaffold_16669	2699
HiC_scaffold_16671	1925
HiC_scaffold_16672	2645
HiC_scaffold_16673	2816
HiC_scaffold_16675	2661
HiC_scaffold_16676	2707
HiC_scaffold_16677	2691
HiC_scaffold_16678	2680
HiC_scaffold_16681	2669
HiC_scaffold_16683	2703
HiC_scaffold_16684	2683
HiC_scaffold_16685	2658
HiC_scaffold_16686	2659
HiC_scaffold_16687	2760
HiC_scaffold_16688	2697
HiC_scaffold_16690	2710
HiC_scaffold_16691	2667
HiC_scaffold_16694	2702
HiC_scaffold_16695	2677
HiC_scaffold_16696	2686
HiC_scaffold_16697	2335
HiC_scaffold_16698	2756
HiC_scaffold_16700	2672
HiC_scaffold_16701	2647
HiC_scaffold_16702	2402
HiC_scaffold_16703	2654
HiC_scaffold_16704	2794
HiC_scaffold_16708	2667
HiC_scaffold_16709	2672
HiC_scaffold_16710	2699
HiC_scaffold_16711	2652
HiC_scaffold_16712	2675
HiC_scaffold_16713	2648
HiC_scaffold_16714	2558
HiC_scaffold_16716	2619
HiC_scaffold_16717	2691
HiC_scaffold_16718	2657
HiC_scaffold_16720	2539
HiC_scaffold_16721	2634
HiC_scaffold_16722	2670
HiC_scaffold_16723	2624
HiC_scaffold_16726	2658
HiC_scaffold_16727	2663
HiC_scaffold_16730	2636
HiC_scaffold_16731	2650
HiC_scaffold_16732	2289
HiC_scaffold_16733	2649
HiC_scaffold_16734	2660
HiC_scaffold_16735	2629
HiC_scaffold_16736	2658
HiC_scaffold_16737	2649
HiC_scaffold_16738	2283
HiC_scaffold_16739	2520
HiC_scaffold_16740	2639
HiC_scaffold_16741	2676
HiC_scaffold_16745	2644
HiC_scaffold_16746	2663
HiC_scaffold_16747	2714
HiC_scaffold_16748	2866
HiC_scaffold_16751	2365
HiC_scaffold_16752	2629
HiC_scaffold_16754	2642
HiC_scaffold_16755	2633
HiC_scaffold_16757	2631
HiC_scaffold_16758	2653
HiC_scaffold_16760	2602
HiC_scaffold_16761	2661
HiC_scaffold_16762	2631
HiC_scaffold_16763	3155
HiC_scaffold_16764	2585
HiC_scaffold_16766	2761
HiC_scaffold_16767	2621
HiC_scaffold_16768	2570
HiC_scaffold_16769	2216
HiC_scaffold_16771	2825
HiC_scaffold_16773	2649
HiC_scaffold_16775	2803
HiC_scaffold_16776	2615
HiC_scaffold_16779	2602
HiC_scaffold_16780	2623
HiC_scaffold_16781	2647
HiC_scaffold_16782	2359
HiC_scaffold_16784	2637
HiC_scaffold_16785	2180
HiC_scaffold_16786	2624
HiC_scaffold_16787	2514
HiC_scaffold_16789	2570
HiC_scaffold_16790	2386
HiC_scaffold_16791	2650
HiC_scaffold_16792	2631
HiC_scaffold_16793	2615
HiC_scaffold_16795	2587
HiC_scaffold_16797	2502
HiC_scaffold_16800	2598
HiC_scaffold_16802	2659
HiC_scaffold_16803	2599
HiC_scaffold_16804	2587
HiC_scaffold_16806	2346
HiC_scaffold_16808	2684
HiC_scaffold_16810	2613
HiC_scaffold_16811	1135
HiC_scaffold_16812	2637
HiC_scaffold_16813	2193
HiC_scaffold_16814	2650
HiC_scaffold_16815	2606
HiC_scaffold_16816	2585
HiC_scaffold_16825	2545
HiC_scaffold_16826	2572
HiC_scaffold_16827	2571
HiC_scaffold_16828	2595
HiC_scaffold_16829	2593
HiC_scaffold_16830	2650
HiC_scaffold_16832	2680
HiC_scaffold_16835	2621
HiC_scaffold_16836	2599
HiC_scaffold_16837	2586
HiC_scaffold_16838	2722
HiC_scaffold_16841	2589
HiC_scaffold_16842	1202
HiC_scaffold_16844	2603
HiC_scaffold_16845	2568
HiC_scaffold_16846	2620
HiC_scaffold_16847	2580
HiC_scaffold_16848	2646
HiC_scaffold_16849	2588
HiC_scaffold_16850	2600
HiC_scaffold_16851	2613
HiC_scaffold_16853	2581
HiC_scaffold_16854	2001
HiC_scaffold_16855	2788
HiC_scaffold_16857	2569
HiC_scaffold_16858	2609
HiC_scaffold_16860	2581
HiC_scaffold_16861	2586
HiC_scaffold_16862	2550
HiC_scaffold_16863	2593
HiC_scaffold_16864	2590
HiC_scaffold_16865	2588
HiC_scaffold_16867	1702
HiC_scaffold_16868	2616
HiC_scaffold_16869	2164
HiC_scaffold_16872	2548
HiC_scaffold_16873	2152
HiC_scaffold_16874	2291
HiC_scaffold_16876	2568
HiC_scaffold_16877	2583
HiC_scaffold_16878	2554
HiC_scaffold_16879	2570
HiC_scaffold_16880	2535
HiC_scaffold_16881	2623
HiC_scaffold_16882	2622
HiC_scaffold_16884	3023
HiC_scaffold_16885	2605
HiC_scaffold_16886	2529
HiC_scaffold_16888	2567
HiC_scaffold_16889	2680
HiC_scaffold_16890	2561
HiC_scaffold_16891	2585
HiC_scaffold_16892	2529
HiC_scaffold_16893	2576
HiC_scaffold_16894	2569
HiC_scaffold_16896	2564
HiC_scaffold_16897	2546
HiC_scaffold_16898	2554
HiC_scaffold_16900	2587
HiC_scaffold_16901	2573
HiC_scaffold_16902	2585
HiC_scaffold_16903	2564
HiC_scaffold_16904	2537
HiC_scaffold_16905	2538
HiC_scaffold_16909	2581
HiC_scaffold_16910	3253
HiC_scaffold_16911	2553
HiC_scaffold_16913	2557
HiC_scaffold_16914	2584
HiC_scaffold_16915	2598
HiC_scaffold_16916	2557
HiC_scaffold_16917	2547
HiC_scaffold_16918	2581
HiC_scaffold_16919	563
HiC_scaffold_16921	2573
HiC_scaffold_16922	2550
HiC_scaffold_16924	2548
HiC_scaffold_16925	2601
HiC_scaffold_16926	2547
HiC_scaffold_16928	2550
HiC_scaffold_16930	2620
HiC_scaffold_16933	2504
HiC_scaffold_16935	2089
HiC_scaffold_16940	2574
HiC_scaffold_16947	2437
HiC_scaffold_16949	2524
HiC_scaffold_16950	2544
HiC_scaffold_16951	2539
HiC_scaffold_16952	2528
HiC_scaffold_16954	2495
HiC_scaffold_16955	2537
HiC_scaffold_16956	2534
HiC_scaffold_16958	2539
HiC_scaffold_16961	2567
HiC_scaffold_16962	2542
HiC_scaffold_16963	2550
HiC_scaffold_16964	2510
HiC_scaffold_16966	2537
HiC_scaffold_16967	2550
HiC_scaffold_16968	2618
HiC_scaffold_16970	2534
HiC_scaffold_16971	1842
HiC_scaffold_16974	2521
HiC_scaffold_16975	2446
HiC_scaffold_16978	2526
HiC_scaffold_16979	2501
HiC_scaffold_16981	2615
HiC_scaffold_16982	2553
HiC_scaffold_16985	2504
HiC_scaffold_16986	3341
HiC_scaffold_16988	2499
HiC_scaffold_16989	2458
HiC_scaffold_16990	2527
HiC_scaffold_16991	2102
HiC_scaffold_16992	2546
HiC_scaffold_16994	2514
HiC_scaffold_16995	2327
HiC_scaffold_16996	2539
HiC_scaffold_16999	2567
HiC_scaffold_17001	2517
HiC_scaffold_17002	2355
HiC_scaffold_17003	2521
HiC_scaffold_17004	2572
HiC_scaffold_17006	2549
HiC_scaffold_17007	2533
HiC_scaffold_17008	2516
HiC_scaffold_17009	2525
HiC_scaffold_17010	2525
HiC_scaffold_17011	2375
HiC_scaffold_17012	2516
HiC_scaffold_17013	2514
HiC_scaffold_17015	1198
HiC_scaffold_17018	2518
HiC_scaffold_17020	2506
HiC_scaffold_17021	2482
HiC_scaffold_17022	1555
HiC_scaffold_17024	2534
HiC_scaffold_17025	2506
HiC_scaffold_17026	2502
HiC_scaffold_17027	2418
HiC_scaffold_17028	2001
HiC_scaffold_17030	2411
HiC_scaffold_17031	2439
HiC_scaffold_17032	2442
HiC_scaffold_17033	2484
HiC_scaffold_17034	2523
HiC_scaffold_17035	2529
HiC_scaffold_17036	2494
HiC_scaffold_17037	2512
HiC_scaffold_17038	2518
HiC_scaffold_17039	1798
HiC_scaffold_17041	2522
HiC_scaffold_17042	2490
HiC_scaffold_17043	2503
HiC_scaffold_17044	2430
HiC_scaffold_17045	2497
HiC_scaffold_17046	2520
HiC_scaffold_17047	2463
HiC_scaffold_17048	2500
HiC_scaffold_17049	2513
HiC_scaffold_17051	2481
HiC_scaffold_17052	2470
HiC_scaffold_17053	2502
HiC_scaffold_17055	2485
HiC_scaffold_17056	2505
HiC_scaffold_17058	2479
HiC_scaffold_17059	2446
HiC_scaffold_17061	2486
HiC_scaffold_17063	2665
HiC_scaffold_17064	2495
HiC_scaffold_17066	2520
HiC_scaffold_17067	2463
HiC_scaffold_17068	2476
HiC_scaffold_17069	1549
HiC_scaffold_17070	2513
HiC_scaffold_17071	2673
HiC_scaffold_17073	2486
HiC_scaffold_17075	996
HiC_scaffold_17078	2502
HiC_scaffold_17081	2990
HiC_scaffold_17082	2435
HiC_scaffold_17083	2354
HiC_scaffold_17084	1922
HiC_scaffold_17086	2464
HiC_scaffold_17087	2471
HiC_scaffold_17088	2405
HiC_scaffold_17090	2492
HiC_scaffold_17091	2449
HiC_scaffold_17092	2401
HiC_scaffold_17094	2487
HiC_scaffold_17096	2464
HiC_scaffold_17098	2450
HiC_scaffold_17099	2493
HiC_scaffold_17100	2444
HiC_scaffold_17103	2453
HiC_scaffold_17104	2433
HiC_scaffold_17105	2445
HiC_scaffold_17106	2453
HiC_scaffold_17107	2447
HiC_scaffold_17108	2434
HiC_scaffold_17109	2441
HiC_scaffold_17110	2448
HiC_scaffold_17111	2456
HiC_scaffold_17112	2432
HiC_scaffold_17113	2446
HiC_scaffold_17115	2440
HiC_scaffold_17116	2431
HiC_scaffold_17117	2290
HiC_scaffold_17119	2427
HiC_scaffold_17121	2429
HiC_scaffold_17122	2453
HiC_scaffold_17124	2434
HiC_scaffold_17125	2497
HiC_scaffold_17126	2669
HiC_scaffold_17127	2325
HiC_scaffold_17129	2383
HiC_scaffold_17130	2451
HiC_scaffold_17131	2442
HiC_scaffold_17136	2390
HiC_scaffold_17137	2508
HiC_scaffold_17141	2433
HiC_scaffold_17142	2433
HiC_scaffold_17143	2415
HiC_scaffold_17144	2337
HiC_scaffold_17148	2429
HiC_scaffold_17149	1260
HiC_scaffold_17150	2543
HiC_scaffold_17151	2540
HiC_scaffold_17152	2438
HiC_scaffold_17154	2404
HiC_scaffold_17155	2426
HiC_scaffold_17157	2608
HiC_scaffold_17158	2434
HiC_scaffold_17159	2404
HiC_scaffold_17164	2404
HiC_scaffold_17165	2450
HiC_scaffold_17166	2455
HiC_scaffold_17168	2416
HiC_scaffold_17169	2414
HiC_scaffold_17170	2205
HiC_scaffold_17171	2426
HiC_scaffold_17172	2419
HiC_scaffold_17173	2455
HiC_scaffold_17174	2398
HiC_scaffold_17177	2415
HiC_scaffold_17179	2472
HiC_scaffold_17181	2413
HiC_scaffold_17182	2440
HiC_scaffold_17183	2327
HiC_scaffold_17187	2402
HiC_scaffold_17189	2366
HiC_scaffold_17192	2410
HiC_scaffold_17193	2402
HiC_scaffold_17194	2414
HiC_scaffold_17196	2531
HiC_scaffold_17197	2004
HiC_scaffold_17198	1271
HiC_scaffold_17199	2411
HiC_scaffold_17200	2495
HiC_scaffold_17201	2409
HiC_scaffold_17203	2418
HiC_scaffold_17204	2439
HiC_scaffold_17205	2455
HiC_scaffold_17208	2396
HiC_scaffold_17209	2454
HiC_scaffold_17210	2467
HiC_scaffold_17212	2414
HiC_scaffold_17213	2400
HiC_scaffold_17214	2366
HiC_scaffold_17217	2422
HiC_scaffold_17218	2809
HiC_scaffold_17219	2390
HiC_scaffold_17220	2448
HiC_scaffold_17221	2470
HiC_scaffold_17222	2411
HiC_scaffold_17223	2401
HiC_scaffold_17224	2440
HiC_scaffold_17225	2360
HiC_scaffold_17226	2069
HiC_scaffold_17227	2387
HiC_scaffold_17228	2372
HiC_scaffold_17229	2243
HiC_scaffold_17231	2274
HiC_scaffold_17232	2376
HiC_scaffold_17233	2364
HiC_scaffold_17235	2404
HiC_scaffold_17236	2388
HiC_scaffold_17237	2474
HiC_scaffold_17238	2400
HiC_scaffold_17239	2446
HiC_scaffold_17240	2324
HiC_scaffold_17241	2376
HiC_scaffold_17242	2339
HiC_scaffold_17243	2463
HiC_scaffold_17244	1993
HiC_scaffold_17246	2443
HiC_scaffold_17249	2391
HiC_scaffold_17250	2354
HiC_scaffold_17251	2451
HiC_scaffold_17252	2439
HiC_scaffold_17253	2400
HiC_scaffold_17254	2377
HiC_scaffold_17255	2347
HiC_scaffold_17257	2373
HiC_scaffold_17258	2354
HiC_scaffold_17259	2344
HiC_scaffold_17261	2355
HiC_scaffold_17263	2391
HiC_scaffold_17265	2343
HiC_scaffold_17266	2361
HiC_scaffold_17269	2485
HiC_scaffold_17270	1878
HiC_scaffold_17271	2378
HiC_scaffold_17272	2369
HiC_scaffold_17273	2338
HiC_scaffold_17274	2367
HiC_scaffold_17275	2370
HiC_scaffold_17276	2316
HiC_scaffold_17278	2389
HiC_scaffold_17279	2370
HiC_scaffold_17280	2333
HiC_scaffold_17281	2380
HiC_scaffold_17285	2351
HiC_scaffold_17286	2329
HiC_scaffold_17287	2366
HiC_scaffold_17289	2361
HiC_scaffold_17291	2366
HiC_scaffold_17293	2378
HiC_scaffold_17294	2382
HiC_scaffold_17295	2384
HiC_scaffold_17297	2407
HiC_scaffold_17299	1121
HiC_scaffold_17300	2395
HiC_scaffold_17302	2116
HiC_scaffold_17303	2428
HiC_scaffold_17304	2032
HiC_scaffold_17305	2372
HiC_scaffold_17307	2367
HiC_scaffold_17309	2418
HiC_scaffold_17310	2420
HiC_scaffold_17313	2325
HiC_scaffold_17316	2498
HiC_scaffold_17318	2460
HiC_scaffold_17319	2093
HiC_scaffold_17320	2353
HiC_scaffold_17321	2324
HiC_scaffold_17322	2312
HiC_scaffold_17323	2189
HiC_scaffold_17324	2349
HiC_scaffold_17325	2398
HiC_scaffold_17326	2293
HiC_scaffold_17327	2341
HiC_scaffold_17328	2345
HiC_scaffold_17330	629
HiC_scaffold_17331	2388
HiC_scaffold_17333	2386
HiC_scaffold_17335	2358
HiC_scaffold_17336	2476
HiC_scaffold_17337	2253
HiC_scaffold_17338	2510
HiC_scaffold_17339	2333
HiC_scaffold_17340	2341
HiC_scaffold_17341	2407
HiC_scaffold_17342	2340
HiC_scaffold_17343	2348
HiC_scaffold_17348	2765
HiC_scaffold_17349	2336
HiC_scaffold_17352	2362
HiC_scaffold_17353	2339
HiC_scaffold_17354	2329
HiC_scaffold_17356	2365
HiC_scaffold_17357	2343
HiC_scaffold_17358	2367
HiC_scaffold_17359	2590
HiC_scaffold_17362	2323
HiC_scaffold_17363	2333
HiC_scaffold_17365	2338
HiC_scaffold_17366	2334
HiC_scaffold_17367	2362
HiC_scaffold_17368	2360
HiC_scaffold_17369	2319
HiC_scaffold_17371	2310
HiC_scaffold_17373	2349
HiC_scaffold_17374	2322
HiC_scaffold_17375	2095
HiC_scaffold_17377	2316
HiC_scaffold_17378	2331
HiC_scaffold_17379	2323
HiC_scaffold_17380	2287
HiC_scaffold_17381	2342
HiC_scaffold_17382	2312
HiC_scaffold_17383	2302
HiC_scaffold_17384	2359
HiC_scaffold_17385	2304
HiC_scaffold_17386	2238
HiC_scaffold_17387	2323
HiC_scaffold_17389	2295
HiC_scaffold_17390	2351
HiC_scaffold_17392	2368
HiC_scaffold_17393	2302
HiC_scaffold_17395	2267
HiC_scaffold_17396	2304
